SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,schedule_due_counter,if_promo_used,if_completed
6,185,247,5.0,8.0,1809,167,10,4,0,4.666666666666667,3,13,1465.00,22,13,62,1,2,0,0,0
5,186,69,17.0,8.0,3375,548,303,292,1,4.996515679442509,287,102,286951.00,20,9,12,0,0,0,0,1
5,186,207,11.0,9.0,3015,241,96,80,5,3.9375,48,52,39200.00,9,9,23,0,0,0,1,1
4,183,167,4.0,2.0,25864,1111,76,35,1,4.8,5,194,29418.00,10,10,23,0,0,0,0,1
7,184,72,12.0,8.0,20743,0,1,1,0,5.0,1,1,150.00,16,17,24,0,1,2,0,1
7,184,72,12.0,11.0,2345,1141,262,261,10,4.0,5,174,62454.00,9,17,343,0,2,0,0,1
1,73,74,4.0,8.0,49086,577,4,3,0,5.0,2,6,6375.00,14,16,1,0,0,1,0,0
1,1,19,20.0,2.0,2526,537,16,7,2,4.5,4,14,3124.00,17,19,1,0,0,0,0,1
,338,699,4.0,8.0,156011,38,3,3,0,5.0,1,2,10520.00,16,17,48,0,0,0,0,1
7,184,72,11.0,8.0,69231,625,16,8,4,5.0,6,51,1110.00,12,13,0,0,0,1,0,0
1,1,67,11.0,8.0,2526,505,23,21,0,5.0,18,18,84250.00,7,11,51,0,0,0,1,1
7,184,584,11.0,2.0,65288,14,2,2,0,4.0,1,3,1590.00,21,18,116,0,2,2,0,1
6,185,247,4.0,8.0,76159,27,3,3,0,5.0,2,5,1000.00,12,20,31,0,2,0,0,1
5,186,207,11.0,8.0,448,252,46,44,1,4.904761904761905,42,1,13872.00,16,18,1,0,0,0,0,1
1,1,14,49.0,9.0,3836,8,2,2,0,5.0,1,1,5100.00,10,16,5,0,1,0,0,1
5,186,207,11.0,12.0,78236,381,8,7,0,5.0,5,5,17375.00,13,16,2,1,1,1,1,1
1,73,249,29.0,12.0,18720,469,11,2,0,5.0,2,10,3499.00,13,15,73,1,1,2,1,0
5,186,586,5.0,9.0,448,65,3,2,0,5.0,1,4,10500.00,9,10,168,0,0,0,0,0
4,544,546,6.0,12.0,73405,191,8,4,2,4.666666666666667,3,4,1950.00,19,17,21,1,2,1,0,0
4,183,167,1.0,2.0,25864,427,12,9,0,4.75,4,10,7185.00,9,12,2,1,0,0,0,0
1,1,15,5.0,2.0,595,735,13,11,1,4.2,5,12,11439.00,10,11,24,0,3,0,0,1
1,1,14,5.0,11.0,595,409,4,4,0,5.0,2,5,27800.00,17,20,2,0,0,0,0,1
5,186,69,17.0,8.0,3375,548,303,292,1,4.996515679442509,287,102,286951.00,9,17,7,0,0,0,0,1
3,221,223,2.0,8.0,57923,292,9,5,0,3.2,5,9,16981.60,4,9,28,1,0,0,0,0
7,184,72,12.0,8.0,1809,1034,18,12,0,5.0,5,30,23639.00,20,14,521,1,1,0,1,0
3,3,275,1.0,12.0,1809,955,3,3,0,5.0,1,3,3400.00,16,16,119,0,2,0,0,1
1,1,14,8.0,2.0,126532,239,9,3,3,3.6666666666666665,3,14,6700.00,13,14,24,0,1,0,0,1
1,1,12,51.0,8.0,9,0,1,1,0,5.0,1,4,2000.00,21,15,65,0,4,0,0,1
1,73,92,2.0,12.0,17674,584,16,10,0,3.625,8,22,3400.00,15,12,284,1,2,0,1,0
6,185,247,1.0,12.0,74555,610,9,4,0,5.0,1,29,2330.00,12,19,174,0,4,1,1,1
7,184,584,6.0,12.0,17771,486,4,3,0,4.5,2,13,1200.00,10,22,275,0,7,0,0,1
4,183,167,6.0,8.0,76174,583,13,9,0,4.0,6,4,4700.00,22,15,16,1,1,0,1,0
1,1,12,20.0,8.0,9,1,3,3,0,5.0,3,2,797.00,16,10,17,0,0,0,0,1
3,224,164,17.0,8.0,74306,281,11,3,1,2.5,2,14,795.00,23,16,16,0,0,1,0,0
3,3,152,4.0,2.0,17570,103,11,7,1,5.0,2,21,31249.00,13,9,691,0,2,0,0,0
1,225,22,4.0,12.0,649,770,27,19,1,4.5,8,36,13032.00,17,20,242,0,2,0,1,0
1,1,19,20.0,5.0,803,0,1,1,0,5.0,1,1,300.00,23,14,14,0,1,0,0,1
5,186,69,12.0,9.0,751,273,58,33,3,4.75,16,115,73183.00,4,19,14,0,0,0,0,1
7,184,584,2.0,12.0,3504,525,14,9,1,4.333333333333333,6,32,3315.00,11,9,453,0,9,9,0,0
8,455,457,1.0,12.0,17294,147,5,2,0,4.0,2,4,900.00,18,12,89,0,1,0,1,0
1,1,284,6.0,12.0,1276,581,7,3,2,1.5,2,5,1749.00,15,21,53,0,1,0,0,0
1,225,21,2.0,2.0,1047,749,34,25,5,5.0,1,76,30929.00,12,9,20,0,0,0,0,0
1,1,10,1.0,8.0,44519,743,16,5,3,3.4,5,42,1830.00,17,19,1,0,0,0,0,1
6,185,247,2.0,12.0,2330,462,44,37,5,5.0,13,68,13028.00,10,18,55,0,2,2,0,1
4,183,339,12.0,8.0,25864,709,27,17,0,5.0,14,40,27640.00,19,20,24,0,1,0,0,1
4,183,167,1.0,8.0,1451,37,2,2,0,5.0,2,1,4590.00,23,20,44,0,1,0,0,1
3,3,154,20.0,8.0,1473,36,14,3,0,5.0,2,17,11200.00,14,21,102,1,1,0,1,1
6,185,488,4.0,6.0,99658,413,44,42,1,5.0,9,27,5954.00,12,11,430,0,0,1,0,1
1,1,14,11.0,9.0,649,271,3,2,0,5.0,2,1,3000.00,11,12,0,0,0,0,0,0
5,186,664,1.0,2.0,73946,0,2,2,0,5.0,2,3,3200.00,13,16,218,0,1,2,1,1
5,186,207,12.0,9.0,73742,763,5,4,0,5.0,4,3,2100.00,13,10,20,0,0,0,0,1
1,225,21,11.0,2.0,4126,948,54,37,5,4.461538461538462,13,84,25740.00,12,18,5,0,1,1,0,0
1,225,22,12.0,8.0,1073,73,7,1,0,5.0,1,4,15000.00,11,13,1,0,0,0,0,0
1,1,14,2.0,8.0,28,297,3,2,0,5.0,1,2,1270.00,19,10,86,0,0,0,0,0
1,225,22,4.0,8.0,649,1158,45,35,2,4.590909090909091,22,41,24579.00,10,11,0,0,0,0,0,1
6,185,488,49.0,8.0,40485,210,15,11,1,4.0,2,28,5131.50,13,10,20,0,3,0,0,0
6,185,247,47.0,8.0,2330,938,12,10,2,4.5,8,11,6240.00,20,18,21,0,1,1,0,1
1,1,194,1.0,8.0,1524,297,4,3,0,5.0,1,10,1117.00,18,20,553,0,3,0,0,0
2,226,20,1.0,12.0,3,357,8,3,1,3.3333333333333335,3,8,2808.00,10,16,5,0,0,0,1,0
5,186,563,17.0,8.0,751,173,7,4,0,5.0,2,5,9800.00,20,13,16,0,1,1,1,0
1,1,14,11.0,8.0,67408,477,27,26,0,5.0,24,10,57746.00,13,11,45,0,0,0,1,0
1,1,19,50.0,8.0,17977,66,9,5,2,4.25,4,20,1660.00,8,10,1,0,0,0,1,0
7,184,72,5.0,9.0,1909,436,13,8,1,5.0,3,23,2702.00,13,20,126,0,3,1,0,1
2,226,23,44.0,2.0,3076,688,24,22,2,3.7777777777777777,9,65,78250.00,14,20,1061,0,10,5,0,1
5,186,563,5.0,12.0,56940,201,5,3,0,5.0,3,4,5000.00,17,11,113,0,0,0,0,1
1,1,17,68.0,9.0,712,174,3,1,0,1.0,1,2,2700.00,13,15,49,0,2,0,0,1
6,185,247,36.0,12.0,12664,188,4,2,0,5.0,2,0,200.00,10,11,312,1,0,0,0,0
6,185,247,18.0,8.0,74302,66,2,1,0,5.0,1,1,425.00,21,11,13,0,0,1,0,0
1,1,11,5.0,2.0,595,790,4,1,0,5.0,1,7,1300.00,18,18,47,0,1,0,0,0
1,1,217,20.0,8.0,1814,0,1,1,1,5.0,1,1,1000.00,13,17,27,0,1,1,0,1
5,186,207,1.0,8.0,3015,169,10,6,0,4.0,4,15,2399.00,15,10,66,1,5,0,0,0
4,183,571,5.0,9.0,67076,241,33,11,0,4.833333333333333,6,44,8880.00,17,19,1,0,0,0,0,0
4,183,571,5.0,12.0,14256,49,2,2,0,5.0,1,5,5265.00,17,20,98,0,5,0,1,1
5,186,64,11.0,12.0,73946,558,6,2,0,5.0,1,19,1249.00,13,10,620,0,7,1,0,0
1,73,92,11.0,8.0,2526,126,2,1,0,5.0,1,5,1400.00,13,13,47,0,3,1,0,0
1,1,10,12.0,8.0,1752,486,5,4,1,4.333333333333333,3,6,7450.00,12,9,20,0,1,0,0,1
4,183,571,5.0,2.0,73618,2,2,2,0,5.0,1,2,1590.00,17,9,63,0,2,0,1,1
1,225,21,4.0,2.0,649,429,5,5,0,5.0,1,5,1898.00,16,18,1,0,0,0,0,1
1,73,75,6.0,12.0,56372,331,13,4,0,5.0,2,24,7950.00,10,16,77,1,0,0,1,0
8,537,539,20.0,12.0,70030,620,6,2,0,5.0,2,5,750.00,18,17,70,0,1,1,0,0
3,3,152,1.0,11.0,1303,571,30,20,2,5.0,13,57,32716.00,11,20,728,0,3,0,0,1
1,1,10,2.0,12.0,76305,930,16,10,0,5.0,1,67,4988.00,15,10,18,0,0,0,1,1
1,1,10,4.0,2.0,13087,0,2,1,0,5.0,1,7,3000.00,15,12,20,1,0,0,0,0
5,186,563,49.0,12.0,73742,243,13,1,0,5.0,1,23,1100.00,14,11,380,0,4,1,1,0
5,186,207,4.0,2.0,99573,954,19,13,1,5.0,3,38,9117.00,16,15,22,0,0,1,1,0
4,183,339,12.0,8.0,3129,674,34,22,0,4.6,10,12,35800.00,4,10,5,0,0,0,0,0
6,185,247,20.0,12.0,64798,572,26,20,1,4.714285714285714,14,37,6629.00,15,13,21,0,1,0,0,0
1,225,21,5.0,12.0,2793,137,3,1,0,5.0,1,3,1000.00,14,10,19,0,0,1,1,0
1,73,75,11.0,8.0,1305,282,65,51,0,5.0,51,58,7730.00,19,11,87,0,2,3,0,0
5,186,64,11.0,2.0,3015,382,118,104,1,4.75,40,82,453700.00,19,9,517,0,4,1,0,0
8,333,693,36.0,8.0,133849,563,20,12,0,5.0,7,36,20224.00,19,13,65,0,1,0,0,1
1,1,14,49.0,9.0,2526,485,16,7,1,3.6,5,28,11132.00,13,15,49,1,1,1,0,0
1,225,21,1.0,12.0,17674,814,8,5,1,5.0,3,21,21250.00,17,9,15,1,2,0,1,0
1,1,14,1.0,8.0,1341,688,42,22,2,4.764705882352941,17,86,14837.00,23,9,657,0,8,2,0,1
3,221,222,5.0,9.0,47230,182,5,3,0,5.0,2,1,17275.58,20,15,138,1,0,0,0,0
5,186,64,44.0,8.0,,938,13,7,1,3.6666666666666665,3,13,11530.00,3,9,5,0,0,0,0,0
6,185,247,44.0,8.0,12664,0,2,1,0,5.0,1,3,340.00,2,15,204,1,1,0,0,0
1,1,11,17.0,2.0,28,880,47,37,8,4.655172413793103,29,63,36774.00,11,15,27,1,0,0,0,0
1,225,21,17.0,11.0,17674,177,22,16,2,5.0,2,34,46260.00,18,21,2,0,1,1,0,0
6,185,247,6.0,12.0,79213,313,149,126,2,5.0,23,263,48362.00,19,13,305,1,0,0,0,0
1,1,12,1.0,8.0,28,0,1,1,0,5.0,1,6,3199.00,4,20,135,0,6,0,0,1
5,186,655,11.0,2.0,85989,29,2,2,0,4.0,1,5,12334.00,18,9,590,0,1,0,0,1
6,185,247,8.0,8.0,41603,153,13,8,2,5.0,8,28,2822.00,1,20,66,1,2,2,0,1
1,1,14,8.0,2.0,1108,77,2,1,0,5.0,1,2,4498.00,13,14,48,0,2,3,0,1
6,185,247,29.0,8.0,74302,168,9,5,0,4.0,3,10,1722.00,1,16,62,1,1,0,0,0
6,185,247,2.0,12.0,12664,93,12,5,0,5.0,1,18,2479.00,19,15,43,1,0,0,0,0
3,224,245,49.0,12.0,85459,527,9,3,0,4.5,2,2,1700.00,18,15,356,1,0,0,1,0
1,1,284,6.0,9.0,1276,206,10,7,1,4.714285714285714,7,16,12990.00,12,9,92,0,4,2,0,0
2,226,23,1.0,2.0,33881,0,2,1,0,5.0,1,1,100000.00,12,12,23,1,1,0,0,0
5,186,207,17.0,8.0,1770,435,19,11,5,4.454545454545454,11,29,5820.00,8,16,31,1,1,0,0,1
7,184,72,6.0,8.0,3504,5,2,1,0,5.0,1,3,500.00,0,16,39,0,3,0,0,0
1,1,13,1.0,8.0,277,182,6,4,1,4.0,1,26,9590.00,15,20,76,0,2,0,0,1
1,1,587,18.0,12.0,19753,285,6,4,0,4.5,2,8,5899.00,19,14,138,1,1,0,1,1
1,1,19,6.0,8.0,803,215,9,4,0,5.0,3,20,5589.00,14,20,5,1,0,1,0,0
1,1,19,12.0,8.0,,277,5,3,0,5.0,2,3,1529.00,4,9,4,0,0,0,0,0
5,186,207,1.0,12.0,1937,599,47,30,7,4.666666666666667,15,103,43458.00,15,12,20,1,0,0,0,0
7,184,584,1.0,2.0,75441,900,21,15,3,4.7,10,33,19307.00,22,10,275,0,2,0,0,1
5,235,144,11.0,9.0,233,159,17,8,0,5.0,1,28,15769.00,18,22,3,0,2,1,0,0
6,185,247,51.0,8.0,1809,0,2,1,1,4.0,1,2,360.00,21,17,43,1,1,0,0,0
1,1,284,44.0,12.0,3836,181,4,4,1,3.0,3,7,9160.00,17,20,266,0,5,0,1,1
1,1,562,11.0,8.0,277,373,22,11,0,4.857142857142857,7,28,3500.50,16,14,21,0,1,1,0,0
2,226,26,5.0,2.0,3429,0,2,1,0,5.0,1,2,5380.00,13,16,2,1,0,0,0,0
1,1,14,6.0,12.0,17572,275,5,2,0,5.0,1,0,2100.00,15,10,138,1,0,0,0,0
1,1,14,12.0,8.0,2322,644,8,5,0,5.0,3,19,2299.00,16,15,22,0,1,0,0,1
1,225,21,29.0,8.0,1506,239,6,4,1,5.0,3,3,12190.00,16,11,90,0,1,2,0,0
4,183,167,5.0,2.0,67076,454,9,7,1,4.0,2,18,37200.00,16,12,19,0,2,0,0,1
1,1,14,44.0,2.0,74235,140,4,3,0,5.0,1,6,3000.00,12,16,3,0,0,0,0,1
3,221,222,44.0,8.0,613,43,2,1,1,1.0,1,2,2550.00,0,9,8,0,0,1,0,0
2,226,25,6.0,2.0,2552,912,13,6,0,5.0,3,16,34847.00,5,17,35,0,1,2,0,0
6,185,594,45.0,11.0,63101,111,31,28,0,5.0,1,39,8400.00,14,20,53,0,0,0,0,1
8,101,159,6.0,8.0,75812,991,24,14,0,4.0,8,46,6180.00,14,10,19,1,1,1,0,0
,338,699,49.0,9.0,156011,533,25,20,0,4.4,10,48,53871.00,17,11,41,0,1,0,0,1
2,226,23,4.0,2.0,19518,1144,64,47,3,4.533333333333333,15,63,14560.00,11,12,120,0,7,7,0,0
1,1,17,6.0,9.0,712,326,23,13,1,4.333333333333333,9,31,23088.00,20,14,17,0,2,1,1,1
1,1,12,6.0,2.0,9,148,2,2,0,4.0,1,6,9000.00,13,12,142,0,5,0,0,1
1,1,14,36.0,12.0,105808,95,4,2,0,5.0,2,8,350.00,19,21,409,0,4,0,0,1
1,1,14,36.0,2.0,9,760,5,3,1,5.0,1,19,4000.00,14,17,98,0,6,3,0,0
3,3,152,1.0,12.0,17570,566,23,15,2,3.0,2,28,7499.00,17,9,231,0,1,0,0,0
4,183,638,35.0,9.0,99814,456,8,8,0,3.0,2,3,10340.00,13,16,2,0,0,0,0,1
1,1,13,1.0,8.0,1133,339,6,4,0,5.0,1,8,950.00,20,10,13,1,0,0,0,0
3,3,154,18.0,8.0,1876,293,7,2,2,5.0,1,25,3905.00,8,9,0,0,0,0,0,0
1,1,643,4.0,2.0,99688,955,27,20,1,4.285714285714286,7,55,17300.00,12,18,269,0,1,1,1,0
1,1,217,11.0,8.0,649,467,7,4,1,4.25,4,12,3350.00,20,13,64,0,1,0,1,1
6,185,247,43.0,9.0,2336,91,3,3,0,5.0,1,3,1320.00,0,19,18,0,1,1,0,1
1,1,17,6.0,8.0,712,731,9,5,0,5.0,1,20,6260.00,22,20,45,0,1,1,0,0
7,184,72,5.0,8.0,1909,1150,46,34,0,4.782608695652174,23,74,101314.12,17,20,122,0,2,1,1,1
1,225,21,5.0,2.0,74761,322,13,3,1,3.0,2,20,3800.00,13,14,0,0,1,0,0,0
1,1,14,29.0,12.0,14,221,5,3,0,5.0,3,5,4700.00,18,16,21,0,0,0,1,0
1,225,22,1.0,12.0,1376,712,12,7,1,5.0,5,41,5264.00,15,9,89,1,1,1,1,0
5,186,207,49.0,9.0,74619,183,20,13,2,4.166666666666667,12,31,9990.00,12,16,219,1,5,3,0,0
4,183,200,20.0,8.0,1738,174,7,4,0,5.0,1,7,5400.00,16,14,261,0,2,1,0,0
7,184,72,12.0,11.0,2345,55,8,7,0,5.0,7,1,671.00,18,17,166,0,0,0,0,1
1,73,74,6.0,2.0,1067,0,1,1,0,5.0,1,5,500.00,12,9,20,0,5,0,0,1
1,1,587,1.0,8.0,1341,213,5,2,1,5.0,1,7,2940.00,18,15,68,1,2,2,0,0
3,224,434,1.0,12.0,3762,0,1,1,0,4.0,1,1,1390.00,17,18,48,0,1,0,0,1
5,186,65,6.0,12.0,101666,206,4,2,0,3.5,2,2,838.00,12,11,22,0,0,0,0,0
5,235,144,5.0,8.0,233,520,35,20,2,3.7777777777777777,9,46,10521.00,18,20,25,0,1,0,0,1
1,1,13,8.0,2.0,3964,1073,17,15,0,4.666666666666667,3,6,3634.00,11,15,3,0,0,0,0,1
2,226,25,49.0,9.0,110262,709,20,11,1,2.142857142857143,7,29,9371.00,21,17,19,1,0,0,0,0
1,1,14,8.0,2.0,43621,399,21,17,2,5.0,15,41,40479.00,19,9,13,0,1,0,0,1
1,1,14,49.0,2.0,76305,0,1,1,0,5.0,1,1,1700.00,14,19,4,0,1,0,0,1
3,224,320,44.0,8.0,74306,445,12,5,0,3.75,4,11,7686.00,22,13,14,1,1,1,0,0
1,73,74,6.0,9.0,17674,15,3,2,0,5.0,2,4,449.00,16,19,2,0,2,1,0,0
5,186,655,11.0,2.0,85989,211,29,26,0,4.75,4,41,132100.00,15,9,569,0,3,1,0,0
5,186,207,4.0,2.0,20171,64,7,1,0,5.0,1,3,0.00,22,9,82,1,1,0,1,0
1,73,75,49.0,12.0,181,0,1,1,0,2.0,1,3,550.00,17,15,429,0,3,2,1,1
6,185,247,47.0,8.0,2330,601,71,62,9,3.9722222222222223,36,134,21624.00,13,17,27,0,0,0,1,1
7,184,584,6.0,12.0,3504,1187,106,104,0,4.6,5,54,27921.00,11,18,198,0,1,1,0,1
5,186,64,6.0,12.0,448,451,4,2,0,5.0,2,3,2249.00,11,18,6,0,0,0,0,0
1,73,75,49.0,12.0,49086,485,16,7,1,3.6,5,28,11132.00,10,16,29,0,2,1,1,1
7,184,584,11.0,8.0,65288,42,3,1,0,5.0,1,6,1899.00,20,11,38,0,2,3,0,0
4,183,200,47.0,8.0,1738,603,62,34,0,4.666666666666667,9,47,23950.00,0,12,35,1,1,0,1,0
1,73,75,20.0,8.0,49086,116,13,10,1,5.0,10,15,22102.00,21,16,18,0,1,0,1,1
1,225,22,11.0,8.0,649,49,12,5,0,3.75,4,17,1700.00,15,17,1,0,0,0,0,1
7,184,72,4.0,8.0,75441,148,16,9,6,3.0,1,42,1486.00,13,16,2,0,0,1,0,0
6,185,488,4.0,8.0,99658,33,10,2,0,5.0,1,4,4337.50,9,9,167,0,0,1,0,0
1,1,194,30.0,3.0,3148,403,11,4,0,5.0,3,9,2560.00,19,17,21,0,0,1,0,0
4,183,647,4.0,2.0,67189,185,43,6,0,4.6,5,25,10724.00,15,9,617,0,0,0,0,0
3,3,154,6.0,8.0,63932,176,12,7,0,3.8,5,14,2546.00,9,11,1,0,0,0,1,0
1,73,75,36.0,8.0,73117,180,3,2,0,4.5,2,1,800.00,14,17,2,0,0,0,1,1
3,3,606,1.0,2.0,76877,66,9,4,0,5.0,1,16,11250.00,7,12,28,1,0,0,0,0
5,186,207,11.0,12.0,3015,346,238,231,1,4.813953488372093,86,166,90000.00,17,12,162,1,3,1,0,1
5,186,69,5.0,12.0,2411,451,3,1,1,1.0,1,7,1500.00,15,17,73,0,2,1,0,1
2,226,279,12.0,12.0,2552,907,7,1,0,5.0,1,32,11000.00,11,10,142,0,10,8,0,0
8,333,574,12.0,8.0,75681,680,66,40,4,4.785714285714286,28,118,51183.20,21,16,18,0,1,0,1,1
3,3,275,12.0,12.0,1809,0,1,1,0,5.0,1,3,0.00,13,17,315,0,3,1,0,1
1,1,14,5.0,5.0,277,416,8,8,0,5.0,2,11,19199.00,23,16,16,0,1,0,0,1
1,1,14,20.0,8.0,,378,21,19,0,5.0,17,15,59593.00,10,12,25,0,0,0,1,0
6,185,247,6.0,12.0,2330,257,39,30,3,4.388888888888889,18,36,10460.00,18,21,50,0,1,1,0,1
4,183,167,1.0,2.0,1738,292,218,218,0,5.0,130,119,624930.00,20,15,114,0,0,0,0,1
4,183,167,6.0,2.0,76174,195,45,39,1,5.0,20,18,64500.00,19,9,13,0,0,0,0,1
3,221,222,4.0,9.0,233,265,5,3,0,5.0,2,6,1399.00,13,22,32,0,1,0,0,0
1,1,13,6.0,2.0,56125,6,2,2,1,5.0,2,2,11000.00,10,10,47,0,0,0,0,1
7,184,72,6.0,8.0,17771,0,3,3,0,5.0,3,0,36.00,16,18,1,0,0,0,0,1
1,1,14,49.0,8.0,13087,390,12,12,0,5.0,11,0,2076.00,18,20,1,0,0,0,0,1
1,1,19,50.0,8.0,17977,558,31,20,0,5.0,19,31,26789.00,13,12,22,0,2,0,0,1
2,226,25,11.0,2.0,19932,815,24,18,1,5.0,9,18,25200.00,12,18,29,0,4,2,0,1
1,225,22,4.0,2.0,99688,1144,64,47,3,4.533333333333333,15,63,14560.00,10,20,9,0,2,0,0,1
1,1,19,2.0,12.0,1047,342,10,7,1,5.0,6,12,14365.00,17,15,45,1,1,0,1,0
1,73,75,8.0,12.0,73117,81,4,2,0,5.0,2,18,7990.00,18,15,548,0,13,3,1,0
5,186,481,47.0,8.0,3375,336,11,2,3,5.0,2,4,3890.00,21,9,59,0,0,0,1,0
5,186,563,4.0,9.0,751,519,14,9,2,4.166666666666667,6,24,6300.00,10,14,3,0,1,0,0,1
3,221,223,11.0,9.0,48884,776,12,2,2,2.0,1,3,13450.00,12,17,4,0,0,0,0,0
5,186,563,6.0,8.0,448,90,9,5,1,3.5,4,5,3350.00,9,11,1,0,0,0,0,0
1,73,75,20.0,8.0,49086,178,2,2,0,5.0,1,1,750.00,20,11,14,0,0,1,0,1
1,1,13,87.0,9.0,2074,998,8,7,0,5.0,6,9,24500.00,22,17,66,0,2,0,0,1
4,183,167,11.0,9.0,2661,93,5,3,0,1.0,1,1,2100.00,12,14,1,0,0,0,0,0
1,225,22,12.0,12.0,804,1137,11,8,0,5.0,5,16,9491.00,13,10,116,1,0,0,1,0
5,186,207,20.0,12.0,76684,285,66,40,8,3.0,2,101,45870.00,12,10,45,0,0,1,0,1
3,224,577,12.0,12.0,37415,648,13,11,0,4.428571428571429,7,15,4757.00,18,20,313,0,4,1,0,1
2,226,279,51.0,2.0,2552,321,7,1,1,5.0,1,18,300.00,23,15,39,0,1,2,0,0
1,225,22,6.0,8.0,1047,949,22,15,2,4.2,10,17,22294.00,17,9,15,1,0,0,0,0
5,186,207,11.0,8.0,3015,1059,155,134,10,4.083333333333333,48,88,43254.09,20,9,156,0,0,0,0,0
2,226,279,20.0,2.0,112652,480,12,3,0,5.0,3,14,2955.00,21,17,355,1,5,1,0,0
6,185,247,8.0,8.0,12664,372,8,4,0,5.0,3,7,1410.00,12,11,22,0,1,1,0,1
1,1,14,6.0,8.0,975,0,1,1,0,5.0,1,1,500.00,22,18,19,0,1,1,0,1
7,184,72,12.0,11.0,2345,1011,107,104,0,4.571428571428571,7,28,11814.00,14,17,170,0,0,0,0,1
5,186,207,11.0,12.0,3015,346,238,231,1,4.813953488372093,86,166,90000.00,19,15,43,0,1,0,0,1
5,186,207,4.0,2.0,133795,300,29,24,2,4.538461538461538,13,70,693214.00,23,10,250,0,0,1,1,1
1,73,249,12.0,8.0,2130,385,7,1,1,5.0,1,13,600.00,18,15,116,0,1,0,1,0
1,1,14,4.0,8.0,3836,437,2,2,0,4.0,2,4,2770.00,0,18,65,0,2,0,1,1
7,184,584,7.0,9.0,,1222,345,270,7,4.888111888111888,143,212,74468.00,11,14,2,0,0,0,0,0
1,1,17,49.0,8.0,2534,102,5,3,1,5.0,2,17,4100.00,2,12,9,0,1,1,0,0
6,185,124,4.0,2.0,86462,1225,96,87,4,4.833333333333333,36,167,167922.00,16,12,19,0,1,0,0,1
5,235,144,17.0,9.0,2478,1011,71,40,2,4.592592592592593,27,110,34670.00,15,9,17,0,0,0,0,0
5,186,207,2.0,8.0,3015,398,10,6,1,4.75,4,15,7222.00,8,9,24,1,1,0,0,1
4,183,200,6.0,2.0,1451,1024,25,9,1,4.666666666666667,6,50,14850.00,15,20,76,1,1,0,0,1
3,3,152,4.0,2.0,1303,1060,14,12,1,4.333333333333333,3,21,42420.00,17,9,231,0,3,0,0,1
2,226,23,5.0,8.0,18220,405,14,10,1,4.111111111111111,9,13,7107.00,20,10,205,0,3,2,0,0
8,286,293,49.0,10.0,74356,774,176,96,4,4.869565217391305,46,208,16552.00,16,17,0,0,0,1,0,0
1,73,75,12.0,9.0,14236,376,120,28,8,5.0,3,201,14664.00,10,16,941,0,8,2,0,0
1,73,74,5.0,2.0,74140,344,10,7,1,5.0,1,15,2290.00,16,12,19,0,1,1,0,0
5,186,655,11.0,9.0,,233,55,33,10,3.72,25,35,13050.00,12,9,20,0,0,0,0,0
1,73,249,36.0,8.0,51711,782,7,6,0,4.666666666666667,3,11,6018.00,20,16,43,0,5,1,0,1
7,184,72,36.0,8.0,1419,197,11,3,1,5.0,3,8,1125.00,14,2,131,0,2,1,1,1
1,225,21,6.0,2.0,71414,195,4,3,0,5.0,1,11,4999.00,14,13,46,0,7,4,0,1
5,186,564,12.0,9.0,751,487,23,20,2,4.666666666666667,9,42,15954.00,23,20,20,0,1,0,1,1
7,184,72,45.0,11.0,39708,120,14,14,0,5.0,13,4,5817.00,21,17,43,0,0,0,0,1
5,186,207,11.0,9.0,73946,140,2,1,0,5.0,1,1,750.00,11,17,5,0,1,1,0,1
5,186,207,4.0,2.0,99573,907,39,34,0,4.636363636363637,11,55,17234.00,19,19,767,0,4,3,1,0
2,226,25,4.0,8.0,3429,109,8,6,1,4.0,4,15,18000.00,10,12,1,0,0,0,0,0
3,224,577,2.0,12.0,1809,19,3,1,0,3.0,1,8,0.00,17,15,237,1,2,0,0,0
5,186,563,11.0,2.0,751,201,5,4,2,3.6666666666666665,3,1,5187.00,13,18,4,0,0,0,0,1
2,226,26,17.0,12.0,17538,58,7,2,0,5.0,1,12,700.00,14,10,19,1,1,0,0,0
5,186,65,1.0,2.0,68538,581,9,9,1,5.0,2,11,7249.00,11,15,3,0,1,0,0,1
6,185,227,11.0,8.0,73989,54,5,2,0,4.0,1,0,0.00,14,13,22,0,0,0,0,0
3,3,154,43.0,8.0,950,0,1,1,0,5.0,1,3,1500.00,15,13,21,0,3,0,0,1
2,226,25,2.0,12.0,67823,147,3,1,0,4.0,1,6,1699.00,12,10,309,0,1,1,1,0
1,1,14,5.0,8.0,2158,775,12,2,0,3.0,1,41,3200.00,15,15,311,0,4,3,0,0
6,185,247,50.0,12.0,1809,530,27,20,1,5.0,6,29,7001.00,13,15,49,1,1,0,0,0
5,235,144,11.0,9.0,,159,17,8,0,5.0,1,28,15769.00,18,19,0,0,0,0,0,0
2,226,26,12.0,2.0,76305,288,7,1,0,5.0,1,12,200.00,10,14,51,1,0,0,0,0
3,224,331,1.0,12.0,12983,872,4,2,0,4.0,1,8,800.00,15,20,1036,0,5,0,1,0
